game_id,team,App,R,IP,AB,CG,H,H,2B,R,ER,PO,3B,TB,BB,SO,HR,RBI,SHO,BB,BF,TC,A,HBP,P-OAB,SF,2B-A,SH,3B-A,Bk,K,HR-A,OPP DP,CS,WP,Picked,HB,IBB,SB,Inh Run,Inh Run Score,IBB,SHA,SFA,Pitches,GDP,GO,FO,W,E,L,RBI2out,SV,KL,CI,PB,SBA,CSB,ADV,IDP,TP,RFC,RERR,RCI,CSO,LOB,pickoffs,OrdAppeared,,opponent,home,date
6492263,Jacksonville St.,0.0,4.0,9.0,29.0,0.0,4.0,7.0,1.0,2.0,0.0,27.0,0.0,8.0,2.0,8.0,0.0,2.0,0.0,5.0,34.0,34.0,4.0,1.0,30.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,116.0,2.0,4.0,14.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,,FIU,True,2026-04-17
6492266,FIU,0.0,1.0,6.0,23.0,0.0,13.0,4.0,0.0,13.0,13.0,18.0,0.0,4.0,6.0,2.0,0.0,1.0,0.0,2.0,40.0,26.0,8.0,3.0,26.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,141.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,Jacksonville St.,False,2026-04-18
6492266,Jacksonville St.,0.0,13.0,7.0,26.0,0.0,4.0,13.0,2.0,1.0,1.0,20.0,0.0,15.0,2.0,9.0,0.0,12.0,0.0,6.0,28.0,29.0,9.0,4.0,23.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,,FIU,True,2026-04-18
6492268,FIU,0.0,2.0,8.0,30.0,0.0,7.0,4.0,0.0,7.0,5.0,24.0,0.0,7.0,9.0,6.0,1.0,2.0,0.0,6.0,42.0,39.0,13.0,0.0,30.0,1.0,2.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,164.0,0.0,14.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,,Jacksonville St.,False,2026-04-19
6492268,Jacksonville St.,0.0,7.0,9.0,30.0,0.0,4.0,7.0,2.0,2.0,2.0,27.0,0.0,15.0,6.0,18.0,2.0,6.0,0.0,9.0,37.0,29.0,2.0,0.0,30.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,159.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,11.0,0.0,0.0,,FIU,True,2026-04-19
6492271,New Mexico St.,0.0,6.0,9.0,35.0,0.0,12.0,9.0,2.0,3.0,3.0,27.0,1.0,22.0,6.0,6.0,3.0,6.0,0.0,7.0,43.0,41.0,12.0,1.0,35.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,4.0,12.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,10.0,1.0,0.0,,Jacksonville St.,False,2026-04-24
6492271,Jacksonville St.,0.0,3.0,9.0,35.0,0.0,9.0,12.0,1.0,6.0,6.0,27.0,0.0,16.0,7.0,16.0,1.0,3.0,0.0,6.0,43.0,35.0,8.0,2.0,35.0,0.0,2.0,0.0,1.0,0.0,6.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,11.0,0.0,0.0,,New Mexico St.,True,2026-04-24
6492273,New Mexico St.,0.0,0.0,8.0,28.0,0.0,7.0,4.0,1.0,4.0,3.0,24.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,4.0,34.0,38.0,13.0,1.0,28.0,0.0,1.0,0.0,1.0,0.0,11.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,115.0,2.0,12.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,Jacksonville St.,False,2026-04-25
6492273,Jacksonville St.,0.0,4.0,9.0,28.0,0.0,4.0,7.0,1.0,0.0,0.0,27.0,1.0,10.0,4.0,11.0,0.0,3.0,1.0,2.0,33.0,34.0,7.0,2.0,28.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,,New Mexico St.,True,2026-04-25
6492278,New Mexico St.,0.0,0.0,6.1,23.0,0.0,8.0,4.0,0.0,10.0,9.0,19.0,0.0,4.0,7.0,2.0,0.0,0.0,0.0,2.0,37.0,31.0,10.0,0.0,27.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,2.0,12.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,,Jacksonville St.,False,2026-04-26
6492278,Jacksonville St.,0.0,10.0,7.0,27.0,1.0,4.0,8.0,1.0,0.0,0.0,21.0,1.0,14.0,2.0,5.0,1.0,9.0,1.0,7.0,25.0,28.0,7.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,92.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,,New Mexico St.,True,2026-04-26
6492288,Jacksonville St.,0.0,2.0,8.0,34.0,0.0,10.0,9.0,1.0,10.0,10.0,24.0,1.0,12.0,5.0,9.0,0.0,2.0,0.0,1.0,40.0,28.0,4.0,1.0,34.0,1.0,3.0,0.0,0.0,0.0,12.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,,Missouri St.,False,2026-05-01
6492288,Missouri St.,0.0,10.0,9.0,34.0,0.0,9.0,10.0,3.0,2.0,2.0,27.0,0.0,22.0,1.0,12.0,3.0,10.0,0.0,5.0,37.0,36.0,9.0,1.0,34.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,Jacksonville St.,True,2026-05-01
6492292,Jacksonville St.,0.0,10.0,9.0,36.0,0.0,6.0,12.0,0.0,2.0,2.0,27.0,2.0,19.0,2.0,5.0,1.0,10.0,0.0,8.0,36.0,37.0,10.0,0.0,31.0,0.0,1.0,2.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,,Missouri St.,False,2026-05-02
6492292,Missouri St.,0.0,2.0,9.0,31.0,0.0,12.0,6.0,1.0,10.0,10.0,27.0,0.0,7.0,8.0,7.0,0.0,2.0,0.0,2.0,46.0,37.0,10.0,2.0,36.0,1.0,0.0,0.0,2.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,,Jacksonville St.,True,2026-05-02
6492295,Jacksonville St.,0.0,11.0,9.0,33.0,0.0,7.0,13.0,2.0,4.0,3.0,27.0,0.0,18.0,2.0,9.0,1.0,9.0,0.0,10.0,38.0,32.0,3.0,2.0,32.0,0.0,1.0,2.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,13.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,,Missouri St.,False,2026-05-03
6492295,Missouri St.,0.0,4.0,9.0,32.0,0.0,13.0,7.0,1.0,11.0,11.0,27.0,0.0,11.0,10.0,6.0,1.0,4.0,0.0,2.0,47.0,45.0,18.0,1.0,33.0,3.0,2.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,,Jacksonville St.,True,2026-05-03
6492300,Kennesaw St.,0.0,5.0,9.0,34.0,0.0,5.0,6.0,0.0,2.0,2.0,27.0,0.0,6.0,4.0,6.0,0.0,2.0,0.0,1.0,36.0,37.0,10.0,0.0,31.0,0.0,2.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,,Jacksonville St.,False,2026-05-08
6492300,Jacksonville St.,0.0,2.0,9.0,31.0,0.0,6.0,5.0,2.0,5.0,2.0,27.0,1.0,9.0,1.0,13.0,0.0,2.0,0.0,4.0,36.0,38.0,9.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,7.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,,Kennesaw St.,True,2026-05-08
6492305,Kennesaw St.,0.0,4.0,8.0,32.0,0.0,8.0,5.0,0.0,5.0,5.0,24.0,0.0,8.0,3.0,10.0,1.0,2.0,0.0,3.0,35.0,27.0,3.0,2.0,31.0,0.0,4.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,,Jacksonville St.,False,2026-05-09
6492305,Jacksonville St.,0.0,5.0,9.0,31.0,0.0,5.0,8.0,4.0,4.0,1.0,27.0,0.0,15.0,3.0,8.0,1.0,5.0,0.0,3.0,37.0,39.0,11.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,Kennesaw St.,True,2026-05-09
6492310,Kennesaw St.,0.0,3.0,8.2,31.0,0.0,9.0,4.0,1.0,4.0,4.0,26.0,0.0,5.0,5.0,6.0,0.0,3.0,0.0,4.0,43.0,36.0,8.0,0.0,31.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,9.0,11.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,,Jacksonville St.,False,2026-05-10
6492310,Jacksonville St.,0.0,4.0,9.0,31.0,0.0,4.0,9.0,1.0,3.0,0.0,27.0,0.0,10.0,4.0,6.0,0.0,4.0,0.0,5.0,36.0,40.0,11.0,1.0,31.0,1.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,8.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,2.0,1.0,0.0,0.0,13.0,0.0,0.0,,Kennesaw St.,True,2026-05-10
6492314,Auburn,0.0,1.0,8.0,32.0,0.0,6.0,6.0,0.0,4.0,4.0,24.0,0.0,6.0,4.0,9.0,0.0,1.0,0.0,2.0,36.0,33.0,8.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,,Jacksonville St.,False,2026-05-12
6492314,Jacksonville St.,0.0,4.0,9.0,28.0,0.0,6.0,6.0,0.0,1.0,1.0,27.0,0.0,6.0,2.0,7.0,0.0,4.0,0.0,4.0,35.0,37.0,10.0,2.0,32.0,1.0,0.0,1.0,0.0,1.0,9.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,,Auburn,True,2026-05-12
6492319,Jacksonville St.,0.0,3.0,6.0,30.0,0.0,14.0,9.0,3.0,13.0,12.0,18.0,1.0,14.0,4.0,8.0,0.0,3.0,0.0,2.0,35.0,26.0,6.0,1.0,30.0,0.0,3.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,,DBU,False,2026-05-14
6492319,DBU,0.0,13.0,7.0,30.0,0.0,9.0,14.0,3.0,3.0,3.0,21.0,0.0,26.0,2.0,4.0,3.0,12.0,0.0,4.0,33.0,28.0,7.0,1.0,30.0,0.0,3.0,0.0,1.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,2.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,Jacksonville St.,True,2026-05-14
6492324,Jacksonville St.,0.0,6.0,8.0,30.0,0.0,9.0,8.0,0.0,10.0,10.0,24.0,0.0,14.0,5.0,9.0,2.0,6.0,0.0,1.0,40.0,29.0,3.0,1.0,31.0,2.0,1.0,1.0,1.0,0.0,8.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,165.0,0.0,3.0,12.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,,DBU,False,2026-05-15
6492324,DBU,0.0,10.0,9.0,31.0,0.0,8.0,9.0,1.0,6.0,6.0,27.0,1.0,18.0,1.0,8.0,2.0,9.0,0.0,5.0,35.0,39.0,12.0,2.0,30.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,122.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,Jacksonville St.,True,2026-05-15
6492327,Jacksonville St.,0.0,13.0,9.0,41.0,0.0,4.0,13.0,2.0,4.0,4.0,27.0,0.0,24.0,2.0,8.0,3.0,10.0,0.0,7.0,34.0,34.0,7.0,7.0,31.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,15.0,0.0,0.0,,DBU,False,2026-05-16
6492327,DBU,0.0,4.0,9.0,31.0,0.0,13.0,4.0,0.0,13.0,8.0,27.0,0.0,10.0,7.0,10.0,2.0,4.0,0.0,2.0,55.0,39.0,9.0,1.0,41.0,0.0,2.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,4.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,10.0,7.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,,Jacksonville St.,True,2026-05-16
6492396,West Virginia,0.0,15.0,9.0,35.0,0.0,5.0,12.0,4.0,3.0,3.0,27.0,1.0,18.0,5.0,11.0,0.0,11.0,0.0,8.0,40.0,35.0,7.0,4.0,30.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,150.0,1.0,8.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,,Ga. Southern,False,2026-02-13
6492396,Ga. Southern,0.0,3.0,9.0,30.0,0.0,12.0,5.0,0.0,15.0,11.0,27.0,0.0,5.0,8.0,8.0,0.0,3.0,0.0,5.0,49.0,37.0,7.0,3.0,35.0,1.0,4.0,1.0,1.0,1.0,11.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,1.0,4.0,3.0,0.0,0.0,2.0,204.0,1.0,7.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,,West Virginia,True,2026-02-13
6492402,West Virginia,0.0,11.0,9.0,38.0,0.0,13.0,12.0,2.0,10.0,7.0,27.0,0.0,17.0,4.0,10.0,1.0,8.0,0.0,2.0,48.0,41.0,12.0,3.0,41.0,0.0,4.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,5.0,2.0,0.0,0.0,0.0,188.0,0.0,11.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,,Ga. Southern,False,2026-02-14
6492402,Ga. Southern,0.0,10.0,9.0,41.0,0.0,12.0,13.0,4.0,11.0,10.0,27.0,0.0,20.0,2.0,10.0,1.0,8.0,0.0,4.0,44.0,37.0,8.0,3.0,38.0,0.0,2.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,163.0,0.0,8.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,18.0,0.0,0.0,1.0,2.0,0.0,0.0,11.0,0.0,0.0,,West Virginia,True,2026-02-14
6492408,West Virginia,0.0,5.0,9.0,34.0,0.0,8.0,9.0,3.0,2.0,2.0,27.0,0.0,15.0,1.0,10.0,1.0,5.0,0.0,10.0,35.0,36.0,8.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,133.0,1.0,6.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,,Ga. Southern,False,2026-02-14
6492408,Ga. Southern,0.0,2.0,9.0,34.0,0.0,9.0,8.0,0.0,5.0,5.0,27.0,1.0,10.0,10.0,7.0,0.0,2.0,0.0,1.0,44.0,37.0,10.0,0.0,34.0,0.0,3.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,186.0,1.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,,West Virginia,True,2026-02-14
6492412,Fordham,0.0,9.0,8.2,40.0,0.0,13.0,12.0,3.0,10.0,8.0,26.0,0.0,27.0,7.0,6.0,4.0,9.0,0.0,1.0,47.0,33.0,5.0,3.0,40.0,0.0,4.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,183.0,0.0,7.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,,New Mexico,False,2026-02-13
6492412,New Mexico,0.0,10.0,9.0,40.0,0.0,12.0,13.0,4.0,9.0,5.0,27.0,0.0,20.0,1.0,8.0,1.0,9.0,0.0,7.0,44.0,35.0,7.0,0.0,40.0,0.0,3.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,138.0,0.0,8.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,,Fordham,True,2026-02-13
6492419,Fordham,0.0,8.0,6.0,31.0,0.0,11.0,9.0,3.0,18.0,18.0,18.0,0.0,12.0,13.0,4.0,0.0,8.0,0.0,3.0,43.0,24.0,6.0,1.0,25.0,0.0,2.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,165.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,,New Mexico,False,2026-02-14
6492419,New Mexico,0.0,18.0,7.0,25.0,0.0,9.0,11.0,2.0,8.0,5.0,21.0,0.0,19.0,3.0,7.0,2.0,18.0,0.0,13.0,35.0,28.0,6.0,3.0,31.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,2.0,6.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,,Fordham,True,2026-02-14
6492421,Fordham,0.0,6.0,6.1,26.0,0.0,16.0,9.0,4.0,16.0,16.0,19.0,0.0,13.0,11.0,8.0,0.0,6.0,0.0,1.0,47.0,24.0,5.0,5.0,33.0,0.0,5.0,0.0,0.0,0.0,7.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,196.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,,New Mexico,False,2026-02-14
6492421,New Mexico,0.0,16.0,7.0,33.0,0.0,9.0,16.0,5.0,6.0,5.0,21.0,0.0,24.0,1.0,7.0,1.0,16.0,0.0,11.0,32.0,33.0,10.0,2.0,26.0,1.0,4.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,124.0,1.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,,Fordham,True,2026-02-14
6492430,Fordham,0.0,5.0,6.0,26.0,0.0,16.0,5.0,1.0,24.0,23.0,18.0,0.0,12.0,10.0,7.0,2.0,5.0,0.0,3.0,50.0,23.0,5.0,2.0,33.0,0.0,7.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,192.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,New Mexico,False,2026-02-15
6492430,New Mexico,0.0,24.0,7.0,33.0,0.0,5.0,16.0,7.0,5.0,5.0,21.0,0.0,26.0,3.0,4.0,1.0,24.0,0.0,10.0,31.0,30.0,9.0,7.0,26.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,122.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,,Fordham,True,2026-02-15
6492431,Fordham,0.0,3.0,9.0,31.0,0.0,7.0,5.0,0.0,1.0,1.0,27.0,0.0,5.0,2.0,13.0,0.0,1.0,0.0,7.0,35.0,37.0,9.0,0.0,33.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,2.0,8.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,,UNCW,False,2026-02-20
